chr	pos	avg_delrate_BS	avg_delrate_input	all_below_thresh	delta_delrate	p.value	is_equivalent	equivalence_status	site_specific_eqbound	p.adjust_diff	category
RALGAPA1_chr14_35719491	66	0.002876601697235372	0.003493632256650304	TRUE	-6.170305594149317e-4	NA	NA	NA	NA	NA	Unmodified
RARS2_chr6_87530899	66	0.0015162060022213854	0.001911277426463997	TRUE	-3.950714242426116e-4	NA	NA	NA	NA	NA	Unmodified
RBCK1_chr20_410578	65	0.013230576019921817	0.007252739086370995	FALSE	0.005977836933550822	1.9502635565978794e-4	TRUE	Equivalent	2.1177741632656466	1.9502635565978794e-4	Unmodified
RBM39P1_chrX_44030815	65	0.04299360086626656	0.00837292312874152	FALSE	0.03462067773752504	1.4463351080793289e-125	FALSE	Not equivalent	1.9935868691957142	1.4463351080793289e-125	Inconclusive
RBM39_chr20_35709277	66	0.0028814160705337957	0.005973097401281014	TRUE	-0.003091681330747218	NA	NA	NA	NA	NA	Unmodified
RBM39_chr20_35710777	63	0.016274994846423415	0.0232043904518329	FALSE	-0.006929395605409484	0.1793773692768865	FALSE	Not equivalent	1.2014582663632272	0.1793773692768865	Inconclusive
RBM39_chr20_35712864	66	0.0018883628076289585	0.002369844907968353	TRUE	-4.8148210033939465e-4	NA	NA	NA	NA	NA	Unmodified
RBM39_chr20_35731587	66	0.001051143740399025	0.006117789840652707	TRUE	-0.005066646100253682	NA	NA	NA	NA	NA	Unmodified
RBM39_chr20_35735025	66	2.9239766081871335e-4	0.0014619883040935665	TRUE	-0.0011695906432748532	NA	NA	NA	NA	NA	Unmodified
RBM39_chr20_35739636	64	0.03205758950993437	0.023709121578735663	TRUE	0.008348467931198707	NA	NA	NA	NA	NA	Unmodified
RBM39_chr20_35740425	66	0.006043050765633852	0.0026039255449748517	TRUE	0.003439125220659	NA	NA	NA	NA	NA	Unmodified
RBX1_chr22_40972652	65	0.3071619023214649	0.006245394815247757	FALSE	0.3009165075062171	6.2118969847865616e-77	FALSE	Not equivalent	2.249503925074911	6.2118969847865616e-77	Modified
RCOR1_chr14_102728484	64	0.04111045024883719	0.044628983866140344	FALSE	-0.0035185336173031573	0.29238675043093637	TRUE	Equivalent	0.8053352434057919	0.29238675043093637	Unmodified
RECQL_chr12_21501357	66	0.08537384828668643	0.004287266830873753	FALSE	0.08108658145581267	6.421969841810965e-253	FALSE	Not equivalent	2.5901602124888603	6.421969841810965e-253	Modified
RELN_chr7_103988585	66	0.005552474715603861	0.006959530056979916	TRUE	-0.001407055341376055	NA	NA	NA	NA	NA	Unmodified
REV1_chr2_99438907	65	0.0066490592749169405	0.003656887984075062	TRUE	0.0029921712908418784	NA	NA	NA	NA	NA	Unmodified
REV3L_chr6_111373225	66	3.72209295883884e-4	0.0011783767859773154	TRUE	-8.061674900934314e-4	NA	NA	NA	NA	NA	Unmodified
RFX5_chr1_151341702	65	0.006644772739394154	0.00499417079011516	TRUE	0.0016506019492789938	NA	NA	NA	NA	NA	Unmodified
RHBDD2_chr7_75888787	65	0.36544664290023227	0.07840900106845533	FALSE	0.28703764183177694	0	FALSE	Not equivalent	0.5490630074210565	0	Modified
RHOF_chr12_121779004	66	0.03372378082836353	0.01915530354306247	FALSE	0.014568477285301064	5.347883110791161e-23	TRUE	Equivalent	1.3360968125769448	5.347883110791161e-23	Unmodified
RIMS3_chr1_40622675	66	0.07963199412966958	0.01234276102880545	FALSE	0.06728923310086413	7.38443575680418e-121	FALSE	Not equivalent	1.6715290715824085	7.38443575680418e-121	Modified
RNF113A_chrX_119871712	65	0.02231097489098034	0.020710728683932783	TRUE	0.0016002462070475558	NA	NA	NA	NA	NA	Unmodified
RNF166_chr16_88697060	64	0.009513431159612278	0.009081851364653289	TRUE	4.315797949589889e-4	NA	NA	NA	NA	NA	Unmodified
RNF182_chr6_13977809	65	0.007909392287707616	0.008667425929669983	TRUE	-7.580336419623669e-4	NA	NA	NA	NA	NA	Unmodified
RNF216P1.RBAK-RBAKDN_chr7_4997057	65	0.08772161060414237	0.007071717083318072	FALSE	0.0806498935208243	0	FALSE	Not equivalent	2.1398735631712174	0	Modified
RNF6_chr13_26214581	66	0.005255329870562958	0.002946533986114779	TRUE	0.002308795884448179	NA	NA	NA	NA	NA	Unmodified
ROCK1_chr18_20955231	66	0.004600240508748461	0.00934870821234458	TRUE	-0.004748467703596119	NA	NA	NA	NA	NA	Unmodified
RPL13A_chr19_49490780	66	0.015672558807261792	0.017082707119294747	TRUE	-0.001410148312032955	NA	NA	NA	NA	NA	Unmodified
RPL14_chr3_40457969	65	0.1482018504216897	0.00412531170132463	FALSE	0.14407653872036508	9.076165815838763e-165	FALSE	Not equivalent	2.6256717035636576	9.076165815838763e-165	Modified
RPL18A_chr19_17862095	65	0.004458572865935831	0.002587946141842313	TRUE	0.001870626724093518	NA	NA	NA	NA	NA	Unmodified
RPL22_chr1_6185970	66	0.19162077514685436	0.006484898397630412	FALSE	0.18513587674922394	2.320932305234008e-96	FALSE	Not equivalent	2.216134058734072	2.320932305234008e-96	Modified
RPL22_chr1_6186768	66	0.02467759481138121	7.256894049346876e-4	FALSE	0.02395190540644652	1.3808160884816744e-5	FALSE	Not equivalent	4.298397166274238	1.3808160884816744e-5	Inconclusive
RPL32.SNORA7A_chr3_12840365	66	0.008924499021135363	0.003525561942443556	TRUE	0.005398937078691808	NA	NA	NA	NA	NA	Unmodified
RPL37A_chr2_216499392	65	0.0033509472109692737	0.0013589123374477354	TRUE	0.0019920348735215383	NA	NA	NA	NA	NA	Unmodified
RPL37_chr5_40832451	66	0.07253330325283817	0	FALSE	0.07253330325283817	0	TRUE	Equivalent	Inf	0	Modified
RPS13_chr11_17075706	66	0.05359406975433213	0.0043705929059356585	FALSE	0.04922347684839647	2.4304291261823506e-37	FALSE	Not equivalent	2.572449121871896	2.4304291261823506e-37	Inconclusive
RPS6KA3_chrX_20242273	66	0.006978037919567741	0.0096223784844178	TRUE	-0.0026443405648500593	NA	NA	NA	NA	NA	Unmodified
RPS6KA3_chrX_20262341	66	0.0026176423585638244	0.0021946566201224587	TRUE	0.00042298573844136564	NA	NA	NA	NA	NA	Unmodified
RPS6KA3_chrX_20263269	64	0.07911593007892469	0.012097755136371301	FALSE	0.06701817494255338	6.2871090261130595e-80	FALSE	Not equivalent	1.6876279530373806	6.2871090261130595e-80	Modified
RPS6KA3_chrX_20265148	66	0.004618536259131582	0.0035776026491618593	TRUE	0.0010409336099697227	NA	NA	NA	NA	NA	Unmodified
RPS8_chr1_44776731	65	0.0032376651839354925	0.0032385882588460853	TRUE	-9.230749105928159e-7	NA	NA	NA	NA	NA	Unmodified
RPS9_chr19_54201242	65	0.03191301232514664	0.02074883410242177	FALSE	0.011164178222724874	4.4261049237429765e-16	TRUE	Equivalent	1.279055099312938	4.4261049237429765e-16	Unmodified
RPSA2_chr19_23827393	65	0.02430604325963395	0.003974219036839973	FALSE	0.020331824222793976	2.2110449517922657e-46	TRUE	Equivalent	2.660181567699036	2.2110449517922657e-46	Unmodified
RRN3_chr16_15086137	64	0.06505169729753943	0.04803766594870257	FALSE	0.01701403134883686	0.18276588879199368	TRUE	Equivalent	0.7673190487967307	0.18276588879199368	Unmodified
RRP12_chr10_97356838	65	0.13924350878906688	0.09620156252006835	FALSE	0.04304194626899853	3.649065369571259e-49	FALSE	Not equivalent	0.47545185875521745	3.649065369571259e-49	Inconclusive
RTN3_chr11_63759781	65	0.046716864892615714	0	FALSE	0.046716864892615714	0.06007196329143003	TRUE	Equivalent	Inf	0.06007196329143003	Unmodified
S100A6_chr1_153534610	59	0.05382878805112119	0.06203313101948613	FALSE	-0.00820434296836494	0.08652943821474238	TRUE	Equivalent	0.6459062215001121	0.08652943821474238	Unmodified
SBF1_chr22_50466388	66	0.014837199082405538	0.016291225859361762	FALSE	-0.001454026776956224	0.5435549978907042	TRUE	Equivalent	1.4555961837981024	0.5435549978907042	Unmodified
SCAP_chr3_47419568	66	0.006414641967198317	0.007498387886698295	TRUE	-0.0010837459194999784	NA	NA	NA	NA	NA	Unmodified
SCD_chr10_100348096	65	0.00178420090093408	0.003235739500942569	TRUE	-0.0014515386000084891	NA	NA	NA	NA	NA	Unmodified
SCD_chr10_100362051	65	0.011207243486431	0.013939864483342751	TRUE	-0.002732620996911751	NA	NA	NA	NA	NA	Unmodified
SCD_chr10_100363019	66	0.013239339862871012	0.011093882679189836	TRUE	0.002145457183681176	NA	NA	NA	NA	NA	Unmodified
SCP2_chr1_53027998	65	0.45157537126562136	0.014904464067717412	FALSE	0.43667090719790397	1.6771485191199774e-213	FALSE	Not equivalent	1.5233455609170483	1.6771485191199774e-213	Modified
SDCBP_chr8_58582717	65	0.02313871360033535	0.016654627222023523	FALSE	0.006484086378311826	0.1872649430890848	TRUE	Equivalent	1.4390214781295856	0.1872649430890848	Unmodified
SEC23A_chr14_39040883	66	0.0019098725844777392	2.634351949420446e-4	TRUE	0.0016464373895356947	NA	NA	NA	NA	NA	Unmodified
SEC31A_chr4_82824610	66	0.010155384024165699	0.00896030084649539	TRUE	0.0011950831776703086	NA	NA	NA	NA	NA	Unmodified
SEC31A_chr4_82864434	64	0.002207638348234985	0.0024122420276695036	TRUE	-2.0460367943451845e-4	NA	NA	NA	NA	NA	Unmodified
SEL1L_chr14_81476080	65	0.07557016903244525	0.05271076152396524	FALSE	0.022859407508480006	0.4221484552970574	FALSE	Not equivalent	0.7213234708771439	0.4221484552970574	Inconclusive
SELENON_chr1_25817843	65	0.037715334822676305	0.0012318941332325653	FALSE	0.03648344068944374	5.484966874838129e-75	FALSE	Not equivalent	3.779167552790345	5.484966874838129e-75	Inconclusive
SEPTIN2_chr2_241337394	65	0.009721336491779451	0.011630742834555013	TRUE	-0.001909406342775562	NA	NA	NA	NA	NA	Unmodified
SEPTIN2_chr2_241352487	66	0.003206669873336539	0	TRUE	0.003206669873336539	NA	NA	NA	NA	NA	Unmodified
SERPINA1_chr14_94382739	66	0.006522320385120186	0.0063184334194416655	TRUE	2.0388696567852013e-4	NA	NA	NA	NA	NA	Unmodified
SETD7_chr4_139508484	66	0.2011393585134467	0.0031269375866715176	FALSE	0.19801242092677518	8.833329117675156e-40	FALSE	Not equivalent	2.884088379924938	8.833329117675156e-40	Modified
SF3B1_chr2_197419042	66	5.281421598535691e-4	0.004998054192529517	TRUE	-0.004469912032675947	NA	NA	NA	NA	NA	Unmodified
SFPQ_chr1_35185158	66	0.0012577931246744271	0	TRUE	0.0012577931246744271	NA	NA	NA	NA	NA	Unmodified
SFPQ_chr1_35185312	66	0.004611863104273472	9.114378615844893e-4	TRUE	0.0037004252426889824	NA	NA	NA	NA	NA	Unmodified
SGSH_chr17_80210674	66	0.0032659886654181672	0.001966266265403834	TRUE	0.0012997224000143334	NA	NA	NA	NA	NA	Unmodified
SH2B1_chr16_28872294	65	0.03803195512820076	0.002650301361731342	FALSE	0.03538165376646942	1.0107575493831097e-55	TRUE	Equivalent	3.0404317718787297	1.0107575493831097e-55	Unmodified
SH3BP5L_chr1_248824868	66	0.2403790386734416	0.00712894505331052	FALSE	0.23325009362013108	3.155298610337422e-232	FALSE	Not equivalent	2.132818909712334	3.155298610337422e-232	Modified
SHBG_chr17_7631689	65	0.4754959936573606	0.006971101084232212	FALSE	0.4685248925731284	2.6952792298397988e-216	FALSE	Not equivalent	2.152433792037232	2.6952792298397988e-216	Modified
SHB_chr9_38016100	65	0.02202997531945158	0.0032870691717583776	FALSE	0.0187429061476932	2.189540468559018e-14	TRUE	Equivalent	2.8371642422250476	2.189540468559018e-14	Unmodified
SHMT2_chr12_57234601	65	0.029301126257615107	0.0014598560606400323	FALSE	0.027841270196975073	9.661988418141774e-13	TRUE	Equivalent	3.6138344116897523	9.661988418141774e-13	Unmodified
SKIC3_chr5_95502924	66	0.00103732052261464	0.0025921582696261385	TRUE	-0.0015548377470114986	NA	NA	NA	NA	NA	Unmodified
SLC11A2_chr12_50990886	66	0.03509785315584685	0.002539990221121915	FALSE	0.03255786293472493	4.47736793993532e-33	TRUE	Equivalent	3.0808416945491848	4.47736793993532e-33	Unmodified
SLC25A29_chr14_100291960	65	0.08387476674826617	0.08316317595637558	FALSE	7.115907918905928e-4	0.02103556217825757	TRUE	Equivalent	0.5268493694172987	0.02103556217825757	Unmodified
SLC25A36_chr3_140963885	63	0.02146327803471599	0.012440812223876878	TRUE	0.009022465810839111	NA	NA	NA	NA	NA	Unmodified
SLC29A3_chr10_71362975	64	0.03181528522087125	0.021170121613088087	FALSE	0.010645163607783163	2.2503280645192894e-10	TRUE	Equivalent	1.264914518311421	2.2503280645192894e-10	Unmodified
SLC2A4RG_chr20_63742413	65	0.11749033872791181	0.011029902760951008	FALSE	0.10646043596696081	0	FALSE	Not equivalent	1.7626343983401171	0	Modified
SLC2A4RG_chr20_63743999	63	0.036609876187828835	0.034204652152797686	FALSE	0.002405224035031149	0.7042292806320272	TRUE	Equivalent	0.9540475444715435	0.7042292806320272	Unmodified
SLC35B2_chr6_44256715	66	0.01761231375271454	0.00532823542214717	FALSE	0.01228407833056737	8.792477689055246e-15	TRUE	Equivalent	2.3918385162204503	8.792477689055246e-15	Unmodified
SLC38A1_chr12_46183159	57	0.19499130639587428	0.22895832114198775	FALSE	-0.033967014746113466	0.5527844702606419	TRUE	Equivalent	0.26456788848582635	0.5527844702606419	Unmodified
SLC38A2_chr12_46358714	66	0.0028873556322183886	7.880220646178089e-4	TRUE	0.0020993335676005795	NA	NA	NA	NA	NA	Unmodified
SLC38A2_chr12_46361853	64	0.004291401468949901	0.002967135654868232	TRUE	0.0013242658140816686	NA	NA	NA	NA	NA	Unmodified
SLC38A2_chr12_46363774	66	0.004399847747258279	0.0038633686436392598	TRUE	5.36479103619019e-4	NA	NA	NA	NA	NA	Unmodified
SLC38A2_chr12_46369068	66	9.173581077114174e-4	0.005778784256573147	TRUE	-0.00486142614886173	NA	NA	NA	NA	NA	Unmodified
SLC39A1_chr1_153959729	66	0.04502112074887425	0.021534186616314187	FALSE	0.023486934132560065	5.793805034665307e-9	TRUE	Equivalent	1.252986009964617	5.793805034665307e-9	Unmodified
SLC7A6_chr16_68300496	64	0.015478720375535087	0.008622659523552468	TRUE	0.006856060851982619	NA	NA	NA	NA	NA	Unmodified
SLC9B2_chr4_103076222	66	0.003844861707475024	0.00364596053687693	TRUE	1.9890117059809427e-4	NA	NA	NA	NA	NA	Unmodified
SLF2_chr10_100916768	66	0.013320387497755852	0.006176300546183655	FALSE	0.007144086951572197	0.027373030709663532	TRUE	Equivalent	2.2593959309292124	0.027373030709663532	Unmodified
SMAD3_chr15_67193224	65	0.17184832771296518	0.016045451845029108	FALSE	0.15580287586793606	1.9607709588389577e-95	FALSE	Not equivalent	1.4670696657350044	1.9607709588389577e-95	Modified
SMAD5_chr5_136179805	65	0.07650390769389785	0.004994258551154665	FALSE	0.07150964914274319	2.947145577410872e-23	FALSE	Not equivalent	2.4504973312890117	2.947145577410872e-23	Modified
SMARCA1_chrX_129448446	64	0.05553864687859921	0.06024037932953639	FALSE	-0.004701732450937177	0.8675625237784421	TRUE	Equivalent	0.6589931505185747	0.8675625237784421	Unmodified
SMARCA1_chrX_129468902	65	9.668658520209482e-4	0.0033491657532578245	TRUE	-0.0023822999012368764	NA	NA	NA	NA	NA	Unmodified
SMG1P3_chr16_21457814	66	0.009074597498085224	0.0049429715886884565	TRUE	0.004131625909396768	NA	NA	NA	NA	NA	Unmodified
SMG1_chr16_18829331	66	0.09386704342697579	0.023571305030600894	FALSE	0.07029573839637489	1.0510882801406553e-22	FALSE	Not equivalent	1.1907896342847502	1.0510882801406553e-22	Modified
SMLR1_chr6_130835914	65	0.4801619098249767	0.0023976400681440363	FALSE	0.47776426975683267	6.046632907476979e-63	FALSE	Not equivalent	3.1357964020532716	6.046632907476979e-63	Modified
SMLR1_chr6_130835990	66	0.014235044082634376	0.010264052233674858	TRUE	0.003970991848959517	NA	NA	NA	NA	NA	Unmodified
SMOC1_chr14_70032218	65	0.1841803225689404	0.004141580748174174	FALSE	0.18003874182076623	2.6423040198843716e-253	FALSE	Not equivalent	2.622037145793526	2.6423040198843716e-253	Modified
SMOX_chr20_4187405	65	0.21773407656431573	0.015095097050384221	FALSE	0.2026389795139315	0	FALSE	Not equivalent	1.5135795150489528	0	Modified
SNHG14.PWAR5_chr15_24986456	66	0.0026218193272122964	9.286209286209292e-4	TRUE	0.0016931983985913673	NA	NA	NA	NA	NA	Unmodified
SNHG14_chr15_24988365	64	0.005638249446166359	0.012191263843430118	TRUE	-0.0065530143972637594	NA	NA	NA	NA	NA	Unmodified
SNHG14_chr15_24995884	66	1.8416206261509998e-4	0.009523809523809533	TRUE	-0.009339647461194433	NA	NA	NA	NA	NA	Unmodified
SNHG14_chr15_25001782	66	9.101954913319884e-4	0.004487179487179491	TRUE	-0.0035769839958475027	NA	NA	NA	NA	NA	Unmodified
SNHG1_chr11_62853764	66	0.011025950177050053	0.0026886794805520524	FALSE	0.008337270696498	1.981703128843915e-4	TRUE	Equivalent	3.026785643596993	1.981703128843915e-4	Unmodified
SNHG22_chr18_49814118	66	0.024862635711134697	0.011132937265226739	FALSE	0.013729698445907958	4.544409127648775e-19	TRUE	Equivalent	1.7550287674678113	4.544409127648775e-19	Unmodified
SNORA7B_chr3_129397263	66	0.024547632828686796	0.004632832365746965	FALSE	0.019914800462939832	2.5873767105512446e-31	TRUE	Equivalent	2.5190048968610284	2.5873767105512446e-31	Unmodified
SNRNP200_chr2_96274949	66	0.029716741326828576	0.01357049200149912	FALSE	0.016146249325329456	1.7732430865913264e-10	TRUE	Equivalent	1.5962692896437516	1.7732430865913264e-10	Unmodified
SNRNP200_chr2_96305485	66	0.006435861864028166	0.003197826477302913	TRUE	0.003238035386725253	NA	NA	NA	NA	NA	Unmodified
SNRPN_chr15_24978447	66	8.196240550034951e-4	0.0014608137887925584	TRUE	-6.411897337890634e-4	NA	NA	NA	NA	NA	Unmodified
SNX11_chr17_48121929	63	0.023696003429485225	0.021912016824958882	FALSE	0.0017839866045263435	0.5323871852945634	TRUE	Equivalent	1.240881274021489	0.5323871852945634	Unmodified
SNX3_chr6_108214588	62	0.03659738627328391	0.026903798292558817	FALSE	0.009693587980725095	0.08243338120442839	TRUE	Equivalent	1.1030372830617243	0.08243338120442839	Unmodified
SNX5.OVOL2_chr20_17967481	66	0.004598367496685662	0.007251415490192588	TRUE	-0.0026530479935069256	NA	NA	NA	NA	NA	Unmodified
SNX5_chr20_17954547	65	0.009029009780309913	0.006974843894872588	TRUE	0.002054165885437325	NA	NA	NA	NA	NA	Unmodified
SON_chr21_33552950	63	0.016376301897464588	0.021556825716473917	TRUE	-0.0051805238190093285	NA	NA	NA	NA	NA	Unmodified
SOX5_chr12_23640275	66	0.005965056905959752	0.004367472555409379	TRUE	0.0015975843505503734	NA	NA	NA	NA	NA	Unmodified
SP1_chr12_53413224	64	0.00376950066378023	0.00252060875079264	TRUE	0.0012488919129875898	NA	NA	NA	NA	NA	Unmodified
SPCS3_chr4_176328690	65	0.001992478668231663	0	TRUE	0.001992478668231663	NA	NA	NA	NA	NA	Unmodified
SPG7_chr16_89523154	64	0.008644809147418423	0.009066257955685471	TRUE	-4.214488082670484e-4	NA	NA	NA	NA	NA	Unmodified
SPTAN1_chr9_128575245	65	0.07731582250577718	0.001836528864376023	FALSE	0.07547929364140116	4.1445823528847514e-12	FALSE	Not equivalent	3.391607924290851	4.1445823528847514e-12	Modified
SPTBN1_chr2_54668702	66	0.0015483849537960609	0.003333796450533571	TRUE	-0.00178541149673751	NA	NA	NA	NA	NA	Unmodified
SPTY2D1_chr11_18608746	64	0.011427397789936185	0.00849936768360222	TRUE	0.002928030106333964	NA	NA	NA	NA	NA	Unmodified
SREBF2_chr22_41906158	65	0.019763380436755813	0.02036151703000695	TRUE	-5.981365932511383e-4	NA	NA	NA	NA	NA	Unmodified
SRPK1_chr6_35833234	66	0.11912267479550669	0.002205346215227863	FALSE	0.11691732858027883	3.422944635638774e-42	FALSE	Not equivalent	3.215710025827972	3.422944635638774e-42	Modified
SRRM2_chr16_2765682	66	0.06941230348514961	0.07212633229536637	FALSE	-0.002714028810216762	0.5476190880815145	TRUE	Equivalent	0.5820297156281442	0.5476190880815145	Unmodified
SRSF11_chr1_70228419	61	0.03574273796172512	0.03992832223105876	FALSE	-0.004185584269333638	0.018494495479001078	TRUE	Equivalent	0.8654116137562586	0.018494495479001078	Unmodified
SRSF1_chr17_58001931	66	0.010166699391544699	0.009338292432828276	TRUE	8.284069587164225e-4	NA	NA	NA	NA	NA	Unmodified
SRSF1_chr17_58004501	60	0.11571639339289065	0.013407532279814026	FALSE	0.10230886111307663	7.902696064098434e-12	FALSE	Not equivalent	1.6057748002182186	7.902696064098434e-12	Modified
SRSF1_chr17_58005188	64	0.0022864497727461833	0.0033953392051135423	TRUE	-0.001108889432367359	NA	NA	NA	NA	NA	Unmodified
SRSF6_chr20_43461090	65	0.003389426148442359	0.0013217563831276354	TRUE	0.0020676697653147238	NA	NA	NA	NA	NA	Unmodified
SRSF6_chr20_43462904	66	6.3415986968793e-4	1.2406947890818848e-4	TRUE	5.100903907797415e-4	NA	NA	NA	NA	NA	Unmodified
SSB_chr2_169810389	65	0.001122137563061851	0.006892109500805148	TRUE	-0.005769971937743297	NA	NA	NA	NA	NA	Unmodified
STAU1_chr20_49113647	66	0.018033170571807675	0.007290290693834386	FALSE	0.010742879877973288	3.1007305101651263e-6	TRUE	Equivalent	2.113267627999523	3.1007305101651263e-6	Unmodified
STEEP1_chrX_119538849	66	0.18816980207323608	0.005544069545741098	FALSE	0.18262573252749498	1.1126877470044846e-68	FALSE	Not equivalent	2.3560347027172033	1.1126877470044846e-68	Modified
STIM1_chr11_4092507	65	0.2946680230543494	0.004154627918610033	FALSE	0.29051339513573937	1.1902520147793727e-219	FALSE	Not equivalent	2.6191334559518293	1.1902520147793727e-219	Modified
STK35_chr20_2145921	60	0.24846263243197014	0.2403603953104276	FALSE	0.008102237121542538	0.20955468583842513	TRUE	Equivalent	0.2570703240603942	0.20955468583842513	Unmodified
STRADA.LIMD2_chr17_63698845	64	0.021810867561564178	0.015923063890603616	TRUE	0.005887803670960562	NA	NA	NA	NA	NA	Unmodified
STRADB_chr2_201480244	65	0.1946233799009441	0.015347805788982264	FALSE	0.17927557411196185	3.1038586171388656e-15	FALSE	Not equivalent	1.500865345945844	3.1038586171388656e-15	Modified
STRN3_chr14_30915583	66	0	0	TRUE	0	NA	NA	NA	NA	NA	Unmodified
STRN3_chr14_31019506	66	0.0037037037037037	0	TRUE	0.0037037037037037	NA	NA	NA	NA	NA	Unmodified
STT3A_chr11_125595931	65	0.037041580155298064	0.04321842112752058	FALSE	-0.006176840972222514	0.09660059127577507	TRUE	Equivalent	0.8223520605599206	0.09660059127577507	Unmodified
SYNCRIP_chr6_85611818	62	0.14693266811839611	0.12635915207650875	FALSE	0.02057351604188737	0.3548832879216212	TRUE	Equivalent	0.39232907836221176	0.3548832879216212	Unmodified
SYS1-DBNDD2.DBNDD2_chr20_45410529	65	0.029557617673243698	0.004380373949311457	FALSE	0.025177243723932242	1.6024845807872186e-12	TRUE	Equivalent	2.570394099997854	1.6024845807872186e-12	Unmodified
TAF1D_chr11_93734201	65	0.010015794548090363	0.0090909090909091	TRUE	9.248854571812636e-4	NA	NA	NA	NA	NA	Unmodified
TANK_chr2_161171334	66	0.00475481386392811	0.0017027997651107125	TRUE	0.0030520140988173974	NA	NA	NA	NA	NA	Unmodified
TATDN3_chr1_212807781	65	0.04477021432241887	0.0035978108944972336	FALSE	0.04117240342792164	1.8485536238111438e-13	TRUE	Equivalent	2.752666004732446	1.8485536238111438e-13	Unmodified
TBCD_chr17_82763967	65	0.017989044754857752	6.965135273929623e-4	FALSE	0.01729253122746479	3.187876855514763e-15	FALSE	Not equivalent	4.3388551847266665	3.187876855514763e-15	Inconclusive
TBK1_chr12_64460201	64	0.0010802052389954086	0	TRUE	0.0010802052389954086	NA	NA	NA	NA	NA	Unmodified
TCERG1_chr5_146459288	66	0.01730577916954164	0.019762009439679946	TRUE	-0.0024562302701383043	NA	NA	NA	NA	NA	Unmodified
TCF12_chr15_57286222	65	0.008859580994751478	0.007222153930995335	TRUE	0.001637427063756143	NA	NA	NA	NA	NA	Unmodified
TERF2_chr16_69355727	64	0.05022183388132656	0.0482520667822634	FALSE	0.0019697670990631577	0.8726633837706791	TRUE	Equivalent	0.7650628206340615	0.8726633837706791	Unmodified
TES_chr7_116249103	65	0.030530964044783	0.019713854089138536	TRUE	0.010817109955644465	NA	NA	NA	NA	NA	Unmodified
TEX261_chr2_70986008	62	0.018844804734952907	0.013556065392961707	TRUE	0.0052887393419912	NA	NA	NA	NA	NA	Unmodified
TFB1M_chr6_155268061	66	0	0.009523809523809521	TRUE	-0.009523809523809521	NA	NA	NA	NA	NA	Unmodified
TFB1M_chr6_155284841	66	9.008032030545854e-4	0	TRUE	9.008032030545854e-4	NA	NA	NA	NA	NA	Unmodified
TFB1M_chr6_155297067	63	0.03947844292981772	0.03614503922752724	FALSE	0.0033334037022904814	0.6414539825901011	TRUE	Equivalent	0.9217616216597548	0.6414539825901011	Unmodified
TF_chr3_133754005	66	0.0971752937874617	0.10937147318232676	FALSE	-0.012196179394865059	4.524711628629889e-4	TRUE	Equivalent	0.43426525278060324	4.524711628629889e-4	Unmodified
TF_chr3_133765202	66	0.008926488328357124	0.00912074980180804	TRUE	-1.9426147345091502e-4	NA	NA	NA	NA	NA	Unmodified
TF_chr3_133772628	66	0.0016583341490264527	0.0015348562023558678	TRUE	1.234779466705849e-4	NA	NA	NA	NA	NA	Unmodified
TGFBR2_chr3_30609938	66	0.0098667355206481875	0.015919691779167522	TRUE	-0.006052956258519334	NA	NA	NA	NA	NA	Unmodified
TGFBR2_chr3_30611493	66	0.0020387148364124637	6.668004116265746e-4	TRUE	0.001371914424785889	NA	NA	NA	NA	NA	Unmodified
TGFBR2_chr3_30612922	66	0.01734113996040729	0.005029952233393438	FALSE	0.012311187727013853	4.4127140385276057e-7	TRUE	Equivalent	2.4440265377897004	4.4127140385276057e-7	Unmodified
TGIF2.TGIF2-RAB5IF_chr20_36593664	65	0.030913191284120428	0.005270339023090642	FALSE	0.025642852261029785	2.8963645631508695e-78	FALSE	Not equivalent	2.4017138977338455	2.8963645631508695e-78	Inconclusive
THUMPD3_chr3_9371474	64	0.0435133248143953	0.032428787937935424	FALSE	0.011084536876459876	0.004273044709932321	TRUE	Equivalent	0.985947033325874	0.004273044709932321	Unmodified
TKFC_chr11_61337979	65	0.1989240574494667	0.007754414691498616	FALSE	0.19116964275796808	0	FALSE	Not equivalent	2.0596421681685233	0	Modified
TM2D1_chr1_61701016	66	0.0031143800083194024	0.00416656620662898	TRUE	-0.0010521861983095772	NA	NA	NA	NA	NA	Unmodified
TMED9_chr5_177596002	65	0.1184668079154567	0.006738296041418149	FALSE	0.11172851187403855	2.847620347319724e-85	FALSE	Not equivalent	2.182292729056065	2.847620347319724e-85	Modified
TMEM109_chr11_60923252	65	0.018326747356021657	0.007297318070040061	FALSE	0.011029429285981596	1.6000864576776874e-7	TRUE	Equivalent	2.112427186480363	1.6000864576776874e-7	Unmodified
TMEM126B_chr11_85634225	65	0.013374910323503365	0.013300180594623462	TRUE	7.472972887990342e-5	NA	NA	NA	NA	NA	Unmodified
TMEM138_chr11_61368986	64	0.029383050678258558	0.02380740353897186	FALSE	0.005575647139286696	0.007725208195388136	TRUE	Equivalent	1.1840401389873048	0.007725208195388136	Unmodified
TMEM14B_chr6_10759464	65	0.24970805578662872	0.0028537774290523094	FALSE	0.2468542783575764	7.651687204371602e-179	FALSE	Not equivalent	2.9703295883029583	7.651687204371602e-179	Modified
